order_id,customer_id,order_date,ship_date,delivery_date,ship_mode,origin_warehouse,dest_city,dest_state,product_category,product_id,quantity,unit_price,order_value,shipping_cost,delivery_time_days,delivery_status,returned,cost_of_goods,labor_time_minutes,order_priority,promo_code,customer_segment,carrier,profit,profit_margin,order_week,order_month,order_year,fulfillment_lag_days,delivery_lag,on_time
O000109,C1995,2025-09-13,2025-09-14,2025-09-18,Overnight,WH_East,City_262,PA,Home,P4391,1,29.22,29.22,45.7,4,Delivered,No,11.94,13,Low,SUMMER10,Consumer,CarrierB,-29.98,-1.026,37,Sep,2025,1,3,0
O000110,C2592,2024-02-06,2024-02-07,2024-02-12,Ground,WH_Central,City_294,MI,Toys,P2413,3,85.19,255.57,6.08,5,Delivered,No,96.91,36,Medium,FREESHIP,SMB,CarrierC,148.26,0.58,6,Feb,2024,1,4,1
O000111,C1099,2025-02-15,2025-02-16,2025-02-19,Air,WH_East,City_41,IL,Beauty,P4181,3,45.57,136.71,29.47,3,Delivered,Yes,55.05,51,High,SUMMER10,SMB,CarrierA,46.07,0.337,7,Feb,2025,1,2,1
O000112,C1998,2024-06-19,2024-06-19,2024-06-24,Ground,WH_East,City_122,MI,Beauty,P5249,4,60.81,243.24,5.58,5,Delivered,No,132.98,64,Medium,SUMMER10,Enterprise,CarrierB,97,0.399,25,Jun,2024,0,5,1
O000113,C1297,2025-09-01,2025-09-01,2025-09-07,Ground,WH_North,City_30,NY,Home,P5789,2,56.25,112.5,5.99,6,Delivered,No,50.62,36,Medium,WELCOME5,SMB,CarrierA,51.57,0.458,36,Sep,2025,0,6,1
O000114,C1401,2025-04-25,2025-04-26,2025-05-01,Ground,WH_West,City_8,PA,Sports,P1439,2,52.08,104.16,6.08,5,Delivered,No,52.14,28,Medium,WELCOME5,Enterprise,CarrierC,42.58,0.409,17,Apr,2025,1,4,1
O000115,C1090,2024-08-06,2024-08-08,2024-08-16,Ground,WH_West,City_193,NC,Beauty,P8984,5,52.96,264.8,5.49,8,Delivered,No,128.65,65,Medium,SUMMER10,SMB,CarrierA,122.86,0.464,32,Aug,2024,2,6,0
O000116,C1780,2024-02-10,2024-02-10,2024-02-12,Air,WH_Central,City_215,PA,Sports,P5330,2,67.56,135.12,27.72,2,Delivered,No,54.57,32,Medium,SUMMER10,Enterprise,CarrierB,48.99,0.363,6,Feb,2024,0,2,1
O000117,C2204,2025-05-19,2025-05-19,2025-05-24,Ground,WH_North,City_81,MI,Home,P3216,2,73.31,146.62,7.46,5,Delivered,No,59.77,28,Low,SUMMER10,SMB,CarrierA,76.03,0.519,21,May,2025,0,5,1
O000118,C2077,2024-05-24,2024-05-24,2024-05-29,Ground,WH_East,City_55,OH,Electronics,P4473,3,29.26,87.78,5.5,5,Delivered,No,43.89,69,Low,NA,Enterprise,CarrierD,30.11,0.343,21,May,2024,0,5,1
O000119,C1850,2024-12-01,2024-12-02,2024-12-07,Ground,WH_North,City_343,OH,Home,P1637,4,44.79,179.16,6.6,5,Delivered,No,63.43,64,Medium,NA,SMB,CarrierC,101.45,0.566,48,Dec,2024,1,4,1
O000120,C1287,2024-03-12,2024-03-12,2024-03-13,Overnight,WH_Central,City_63,FL,Home,P7461,2,89.43,178.86,58.33,1,Delivered,No,95.03,26,Medium,SUMMER10,Enterprise,CarrierC,22.38,0.125,11,Mar,2024,0,1,1
O000121,C1719,2025-04-20,2025-04-22,2025-04-28,Ground,WH_East,City_308,CA,Sports,P8381,6,57.51,345.06,7.43,6,Delivered,No,140.15,84,Medium,FREESHIP,Consumer,CarrierA,187.4,0.543,16,Apr,2025,2,4,1
O000122,C2781,2025-07-30,2025-08-01,2025-08-03,Two-Day,WH_South,City_212,OH,Beauty,P7541,2,42.95,85.9,15.6,2,Delivered,No,30.28,28,Low,WELCOME5,Consumer,CarrierD,36.66,0.427,31,Jul,2025,2,0,1
O000123,C1059,2024-01-13,2024-01-13,2024-01-15,Air,WH_Central,City_326,MI,Apparel,P9342,5,28.16,140.8,30.5,2,Delivered,No,70.57,70,Low,WELCOME5,Consumer,CarrierC,31.33,0.223,2,Jan,2024,0,2,1
O000124,C2308,2025-10-29,2025-10-31,2025-11-01,Overnight,WH_North,City_244,NC,Electronics,P2667,3,57.62,172.86,52.46,1,Delivered,Yes,86.43,45,Medium,NA,Enterprise,CarrierD,28.57,0.165,44,Oct,2025,2,-1,1
O000125,C1848,2025-03-22,2025-03-24,2025-03-30,Ground,WH_East,City_221,PA,Home,P7719,3,74.52,223.56,6,6,Delivered,No,115.19,51,Low,WELCOME5,Enterprise,CarrierD,96.25,0.431,12,Mar,2025,2,4,1
O000126,C2643,2024-02-15,2024-02-15,2024-02-20,Ground,WH_West,City_34,PA,Electronics,P9627,6,37.71,226.26,6.83,5,Delivered,No,113.13,108,Low,SUMMER10,Consumer,CarrierB,93.34,0.413,7,Feb,2024,0,5,1
O000127,C1968,2024-09-03,2024-09-03,2024-09-12,Ground,WH_Central,City_149,MI,Electronics,P2828,2,45.46,90.92,7.15,9,Delivered,No,45.46,32,High,NA,SMB,CarrierC,34.47,0.379,36,Sep,2024,0,9,0
O000128,C1376,2024-09-20,2024-09-20,2024-09-25,Ground,WH_East,City_332,FL,Sports,P8226,2,61.25,122.5,7.19,5,Delivered,No,51.32,34,High,NA,Enterprise,CarrierD,59.91,0.489,38,Sep,2024,0,5,1
O000129,C2876,2025-02-10,2025-02-11,2025-02-17,Ground,WH_North,City_279,TX,Electronics,P2782,5,58.31,291.55,6.66,6,Delivered,No,145.78,60,High,SUMMER10,Enterprise,CarrierB,131.91,0.452,7,Feb,2025,1,5,1
O000130,C1637,2024-06-01,2024-06-03,2024-06-10,Ground,WH_North,City_117,CA,Sports,P8069,3,68.99,206.97,6.9,7,Delivered,No,102.62,42,Low,SUMMER10,Enterprise,CarrierB,92.41,0.446,22,Jun,2024,2,5,1
O000131,C1426,2024-09-23,2024-09-25,2024-10-01,Ground,WH_East,City_174,OH,Sports,P2395,2,78.68,157.36,7.16,6,Delivered,No,62.96,40,Low,WELCOME5,Consumer,CarrierA,82.44,0.524,39,Sep,2024,2,4,1
O000132,C1441,2024-09-13,2024-09-15,2024-09-19,Two-Day,WH_South,City_364,TX,Sports,P3184,1,47.83,47.83,15.25,4,Delivered,No,18.08,13,Medium,FREESHIP,Consumer,CarrierD,12.94,0.271,37,Sep,2024,2,2,0
O000133,C2135,2024-07-04,2024-07-04,2024-07-09,Ground,WH_North,City_316,CA,Beauty,P1143,1,38.66,38.66,5.45,5,Delivered,No,14.21,16,Low,SUMMER10,Enterprise,CarrierD,17.08,0.442,27,Jul,2024,0,5,1
O000134,C1583,2025-07-27,2025-07-29,2025-08-03,Ground,WH_West,City_171,NY,Apparel,P9363,6,35.66,213.96,6.77,5,Delivered,No,100.7,90,Medium,SUMMER10,Enterprise,CarrierC,95.69,0.447,30,Jul,2025,2,3,1
O000135,C2308,2025-04-07,2025-04-07,2025-04-14,Ground,WH_East,City_68,OH,Home,P8149,3,78.53,235.59,6.26,7,Delivered,No,127.24,39,Medium,FREESHIP,SMB,CarrierC,97.41,0.413,15,Apr,2025,0,7,1
O000136,C1950,2024-06-11,2024-06-11,2024-06-13,Two-Day,WH_West,City_146,PA,Sports,P8897,2,54.54,109.08,16.35,2,Delivered,No,52.65,26,Medium,WELCOME5,Enterprise,CarrierC,36.96,0.339,24,Jun,2024,0,2,1
O000137,C2957,2024-04-03,2024-04-05,2024-04-10,Ground,WH_East,City_145,OH,Electronics,P3534,8,69.91,559.28,5.33,5,Delivered,No,279.64,104,Medium,WELCOME5,Enterprise,CarrierB,261.83,0.468,14,Apr,2024,2,3,1
O000138,C2536,2024-08-20,2024-08-22,2024-08-28,Ground,WH_West,City_1,TX,Beauty,P8868,1,59.59,59.59,6.56,6,Delivered,No,23.95,13,Low,SUMMER10,SMB,CarrierD,27.52,0.462,34,Aug,2024,2,4,1
O000139,C2164,2025-05-19,2025-05-19,2025-05-24,Ground,WH_Central,City_168,IL,Electronics,P6538,4,43.55,174.2,5.4,5,Delivered,No,87.1,60,Medium,FREESHIP,Consumer,CarrierC,74.5,0.428,21,May,2025,0,5,1
O000140,C2741,2025-01-17,2025-01-17,2025-01-24,Ground,WH_North,City_235,GA,Sports,P9323,3,45.6,136.8,7.04,7,Delivered,No,57.27,42,High,SUMMER10,SMB,CarrierC,67.45,0.493,3,Jan,2025,0,7,1
O000141,C2924,2024-09-11,2024-09-12,2024-09-17,Ground,WH_West,City_396,NY,Toys,P8699,3,16.37,49.11,5.94,5,Delivered,No,25.83,45,Medium,NA,SMB,CarrierD,11.94,0.243,37,Sep,2024,1,4,1
O000142,C1968,2025-06-28,2025-06-29,2025-07-08,Ground,WH_East,City_91,IL,Home,P9279,3,51.87,155.61,6.11,9,Delivered,No,61.04,39,Low,SUMMER10,Enterprise,CarrierA,83.78,0.538,26,Jun,2025,1,8,0
O000143,C1310,2024-10-04,2024-10-05,2024-10-07,Air,WH_North,City_78,OH,Home,P1583,1,39.13,39.13,31.39,2,Delivered,No,15.2,17,Low,WELCOME5,Consumer,CarrierD,-9.5,-0.243,40,Oct,2024,1,1,1
O000144,C1911,2025-01-19,2025-01-20,2025-01-25,Two-Day,WH_South,City_180,OH,Electronics,P1100,4,45.74,182.96,13.24,5,Delivered,Yes,91.48,64,Low,FREESHIP,Consumer,CarrierC,70.56,0.386,3,Jan,2025,1,4,0
O000145,C1473,2024-04-13,2024-04-15,2024-04-21,Ground,WH_East,City_205,NY,Toys,P5892,3,51.64,154.92,6.47,6,Delivered,No,65.66,42,Low,SUMMER10,Enterprise,CarrierB,77.75,0.502,15,Apr,2024,2,4,1
O000146,C1810,2025-11-13,2025-11-15,2025-11-24,Ground,WH_East,City_132,FL,Sports,P7583,3,34.59,103.77,5.58,9,Delivered,Yes,41.69,51,High,NA,Consumer,CarrierA,50.38,0.485,46,Nov,2025,2,7,0
O000147,C2577,2024-04-20,2024-04-20,2024-04-25,Ground,WH_North,City_165,NC,Electronics,P7449,1,42.13,42.13,5.51,5,Delivered,No,21.07,13,Medium,SUMMER10,Consumer,CarrierC,13.99,0.332,16,Apr,2024,0,5,1
O000148,C1041,2025-03-22,2025-03-23,2025-03-27,Two-Day,WH_North,City_393,GA,Beauty,P3649,3,70.17,210.51,16.94,4,Delivered,No,98.49,51,Medium,NA,Consumer,CarrierD,88.96,0.423,12,Mar,2025,1,3,0
O000149,C1759,2024-09-03,2024-09-03,2024-09-04,Overnight,WH_Central,City_255,MI,Apparel,P3632,3,67.54,202.62,58.06,1,Delivered,No,98.74,39,Medium,NA,Consumer,CarrierB,41.14,0.203,36,Sep,2024,0,1,1
O000150,C2888,2025-10-16,2025-10-16,2025-10-21,Ground,WH_Central,City_195,IL,Toys,P9967,7,71.24,498.68,6.37,5,Delivered,No,196.25,84,Medium,SUMMER10,SMB,CarrierA,285.98,0.573,42,Oct,2025,0,5,1
O000151,C2274,2024-08-07,2024-08-08,2024-08-14,Air,WH_North,City_200,FL,Beauty,P4165,4,62.38,249.52,34.12,6,Delivered,No,111.88,72,Medium,SUMMER10,Consumer,CarrierD,94.88,0.38,32,Aug,2024,1,5,0
O000152,C2464,2025-08-08,2025-08-08,2025-08-14,Ground,WH_South,City_277,IL,Beauty,P8457,2,68.64,137.28,5.8,6,Delivered,No,48.69,36,Medium,FREESHIP,Enterprise,CarrierB,78.47,0.572,32,Aug,2025,0,6,1
O000153,C2692,2025-06-22,2025-06-24,2025-06-30,Ground,WH_West,City_77,MI,Toys,P5452,2,62.33,124.66,5.07,6,Delivered,No,64.73,32,High,FREESHIP,Consumer,CarrierA,51.02,0.409,25,Jun,2025,2,4,1
O000154,C1024,2025-05-03,2025-05-04,2025-05-09,Ground,WH_North,City_109,CA,Apparel,P8739,2,49.69,99.38,6.35,5,Delivered,No,45.52,36,Low,NA,Enterprise,CarrierC,43.19,0.435,18,May,2025,1,4,1
O000155,C2906,2025-05-17,2025-05-17,2025-05-22,Ground,WH_Central,City_354,GA,Toys,P2254,1,82.49,82.49,7.26,5,Delivered,No,30.51,15,Low,NA,Enterprise,CarrierA,42.92,0.52,20,May,2025,0,5,1
O000156,C1702,2024-11-16,2024-11-17,2024-11-22,Ground,WH_East,City_4,CA,Sports,P5159,4,60.83,243.32,5.82,5,Delivered,No,104.4,68,Medium,SUMMER10,Enterprise,CarrierD,124.94,0.513,46,Nov,2024,1,4,1
O000157,C2567,2025-05-30,2025-05-31,2025-06-09,Ground,WH_West,City_257,FL,Toys,P2823,2,72.13,144.26,5.04,9,Lost,No,68.49,26,High,FREESHIP,Enterprise,CarrierC,67.61,0.469,22,May,2025,1,8,0
O000158,C2872,2025-11-05,2025-11-07,2025-11-12,Ground,WH_West,City_159,OH,Apparel,P8609,1,54.33,54.33,5.67,5,Delivered,No,22.04,16,Low,FREESHIP,Consumer,CarrierB,24.7,0.455,45,Nov,2025,2,3,1
O000159,C2261,2024-05-25,2024-05-27,2024-06-01,Ground,WH_North,City_172,NC,Beauty,P6055,4,71.99,287.96,6.83,5,Delivered,No,140,60,Medium,SUMMER10,Enterprise,CarrierB,133.93,0.465,21,May,2024,2,3,1
O000160,C1525,2024-12-13,2024-12-15,2024-12-20,Ground,WH_South,City_193,GA,Beauty,P5887,3,78.82,236.46,6.5,5,Delivered,No,120.86,39,Low,FREESHIP,Consumer,CarrierA,104.42,0.442,50,Dec,2024,2,3,1
O000161,C1622,2025-07-06,2025-07-06,2025-07-09,Overnight,WH_North,City_154,IL,Beauty,P7138,5,61.22,306.1,50.91,3,Delivered,No,137.58,70,Medium,NA,Enterprise,CarrierA,109.21,0.357,27,Jul,2025,0,3,0
O000162,C1261,2025-07-11,2025-07-12,2025-07-18,Ground,WH_North,City_198,TX,Apparel,P1862,1,9.13,9.13,6.25,6,Delivered,No,4.14,19,High,SUMMER10,Consumer,CarrierD,-3.54,-0.388,28,Jul,2025,1,5,1
O000163,C2527,2025-10-16,2025-10-17,2025-10-19,Two-Day,WH_South,City_217,PA,Apparel,P4981,4,51.31,205.24,12.83,2,Delivered,No,82.35,52,Medium,FREESHIP,Consumer,CarrierB,103.82,0.506,42,Oct,2025,1,1,1
O000164,C1942,2025-04-06,2025-04-08,2025-04-14,Two-Day,WH_South,City_104,NY,Toys,P4708,3,37.49,112.47,15.36,6,Delivered,No,61.66,51,Low,WELCOME5,Enterprise,CarrierA,29.33,0.261,14,Apr,2025,2,4,0
O000165,C1298,2025-05-30,2025-05-30,2025-06-02,Two-Day,WH_East,City_65,PA,Electronics,P7288,2,56.39,112.78,16.95,3,Delivered,No,56.39,32,Medium,NA,Consumer,CarrierD,35.6,0.316,22,May,2025,0,3,1
O000166,C2469,2024-06-23,2024-06-23,2024-06-28,Ground,WH_South,City_70,NC,Beauty,P7788,4,58.53,234.12,6.39,5,Delivered,No,104.09,48,Low,SUMMER10,Consumer,CarrierC,117.88,0.504,25,Jun,2024,0,5,1
O000167,C2956,2025-07-11,2025-07-13,2025-07-19,Ground,WH_West,City_99,CA,Toys,P5641,2,37.82,75.64,6.68,6,Delivered,No,28.05,30,Medium,SUMMER10,SMB,CarrierB,37.31,0.493,28,Jul,2025,2,4,1
O000168,C1719,2024-05-04,2024-05-06,2024-05-21,Two-Day,WH_South,City_3,GA,Apparel,P8142,2,65.78,131.56,14.1,15,Delivered,No,62.32,34,Low,SUMMER10,Consumer,CarrierC,51.06,0.388,18,May,2024,2,13,0
O000169,C1368,2024-01-11,2024-01-13,2024-01-16,Two-Day,WH_South,City_355,CA,Toys,P8117,2,39.06,78.12,15.68,3,Delivered,No,39.38,28,Low,WELCOME5,Consumer,CarrierB,19.7,0.252,2,Jan,2024,2,1,1
O000170,C1511,2025-03-05,2025-03-06,2025-03-11,Ground,WH_East,City_124,CA,Apparel,P6746,5,28.45,142.25,5.89,5,Delivered,No,76.45,70,Low,NA,Consumer,CarrierC,51.51,0.362,10,Mar,2025,1,4,1
O000171,C1757,2025-03-09,2025-03-11,2025-03-16,Ground,WH_South,City_319,MI,Beauty,P4677,4,39.99,159.96,7.06,5,Delivered,No,79.88,56,Low,FREESHIP,SMB,CarrierD,66.3,0.414,10,Mar,2025,2,3,1
O000172,C2392,2025-08-22,2025-08-23,2025-08-29,Two-Day,WH_East,City_133,NY,Electronics,P9629,1,60.96,60.96,15.91,6,Delivered,No,30.48,18,Low,NA,SMB,CarrierA,12.41,0.204,34,Aug,2025,1,5,0
O000173,C1753,2025-07-31,2025-07-31,2025-08-05,Ground,WH_West,City_350,OH,Sports,P9931,5,-9.54,-47.7,5.85,5,Delivered,No,-25.27,60,Low,NA,Enterprise,CarrierB,-35.48,0,31,Jul,2025,0,5,1
O000174,C1798,2025-03-16,2025-03-18,2025-03-26,Ground,WH_Central,City_87,IL,Sports,P2852,3,66.42,199.26,7.45,8,Delivered,No,102.07,42,Medium,FREESHIP,Enterprise,CarrierB,84.7,0.425,11,Mar,2025,2,6,0
O000175,C2953,2024-04-01,2024-04-02,2024-04-08,Ground,WH_South,City_71,NY,Toys,P7838,6,46.04,276.24,6.05,6,Delivered,No,144.83,96,Medium,FREESHIP,Enterprise,CarrierB,113.84,0.412,14,Apr,2024,1,5,1
O000176,C1861,2025-09-27,2025-09-29,2025-10-01,Air,WH_West,City_53,GA,Sports,P1530,1,24.21,24.21,25.44,2,Delivered,No,9.24,15,High,NA,Consumer,CarrierA,-12.27,-0.507,39,Sep,2025,2,0,1
O000177,C2247,2024-01-15,2024-01-17,2024-01-22,Ground,WH_East,City_245,FL,Electronics,P9223,2,19.87,39.74,5.51,5,Delivered,No,19.87,32,Low,FREESHIP,Enterprise,CarrierA,10.52,0.265,3,Jan,2024,2,3,1
O000178,C1773,2025-07-14,2025-07-16,2025-07-24,Ground,WH_South,City_240,FL,Home,P3821,1,23.14,23.14,6.94,8,Delivered,No,10.53,15,Medium,SUMMER10,SMB,CarrierA,3.87,0.167,29,Jul,2025,2,6,0
O000179,C2237,2025-04-23,2025-04-24,2025-04-26,Two-Day,WH_East,City_318,MI,Home,P2475,3,39.61,118.83,13.36,2,Delivered,No,52.16,57,Medium,SUMMER10,Consumer,CarrierB,46.47,0.391,17,Apr,2025,1,1,1
O000180,C1293,2024-02-29,2024-03-01,2024-03-06,Two-Day,WH_Central,City_58,GA,Home,P2736,3,84.78,254.34,12.66,5,Delivered,No,122.71,42,Medium,WELCOME5,Enterprise,CarrierD,113.93,0.448,9,Feb,2024,1,4,0
O000181,C1606,2025-01-22,2025-01-24,2025-01-28,Two-Day,WH_South,City_148,PA,Apparel,P2887,3,48.09,144.27,13.88,4,Delivered,No,71.65,36,Low,FREESHIP,Enterprise,CarrierB,54.42,0.377,4,Jan,2025,2,2,0
O000182,C2541,2024-12-25,2024-12-26,2024-12-31,Two-Day,WH_East,City_38,OH,Sports,P6163,5,47.05,235.25,12.27,5,Delivered,No,83.25,70,Low,NA,Enterprise,CarrierA,131.33,0.558,52,Dec,2024,1,4,0
O000183,C2875,2024-06-12,2024-06-12,2024-06-18,Ground,WH_North,City_389,PA,Sports,P6972,2,70.91,141.82,5.52,6,Delivered,No,76.09,32,Low,WELCOME5,Consumer,CarrierB,56.37,0.397,24,Jun,2024,0,6,1
O000184,C1763,2024-10-05,2024-10-05,2024-10-10,Ground,WH_South,City_288,OH,Apparel,P1903,5,64.78,323.9,5.91,5,Delivered,No,115.37,70,Critical,FREESHIP,Enterprise,CarrierC,194.22,0.6,40,Oct,2024,0,5,1
O000185,C1782,2025-07-05,2025-07-05,2025-07-08,Air,WH_South,City_6,IL,Beauty,P4236,3,51.54,154.62,30.92,3,Delivered,No,60.39,36,Low,FREESHIP,Enterprise,CarrierD,58.99,0.382,27,Jul,2025,0,3,1
O000186,C1545,2025-10-18,2025-10-18,2025-10-21,Two-Day,WH_East,City_140,FL,Electronics,P9808,1,26.85,26.85,17.24,3,Delivered,No,13.43,12,Low,NA,Enterprise,CarrierB,-5.26,-0.196,42,Oct,2025,0,3,1
O000187,C1425,2025-02-09,2025-02-10,2025-02-15,Air,WH_Central,City_290,CA,Toys,P2069,6,63.21,379.26,26.66,5,Delivered,No,187.57,84,Medium,FREESHIP,SMB,CarrierB,154.95,0.409,6,Feb,2025,1,4,0
O000188,C1470,2024-01-26,2024-01-28,2024-02-05,Ground,WH_West,City_310,OH,Sports,P2166,4,35.7,142.8,5.35,8,Delivered,No,62.31,60,Low,SUMMER10,Consumer,CarrierA,67.94,0.476,4,Jan,2024,2,6,0
O000189,C1187,2025-05-24,2025-05-24,2025-05-30,Ground,WH_East,City_245,FL,Toys,P6590,3,98.99,296.97,7.48,6,Delivered,No,152.52,54,Low,WELCOME5,Enterprise,CarrierD,130.49,0.439,21,May,2025,0,6,1
O000190,C1253,2025-03-22,2025-03-24,2025-03-25,Overnight,WH_South,City_328,MI,Electronics,P8987,6,54.47,326.82,56.77,1,Delivered,No,163.41,90,Low,NA,Consumer,CarrierC,95.84,0.293,12,Mar,2025,2,-1,1
O000191,C1267,2025-01-13,2025-01-14,2025-01-19,Ground,WH_South,City_335,OH,Apparel,P7251,4,51.04,204.16,7.43,5,Delivered,No,107.03,64,Low,SUMMER10,SMB,CarrierA,82.02,0.402,3,Jan,2025,1,4,1
O000192,C1639,2025-10-10,2025-10-11,2025-10-12,Overnight,WH_West,City_365,FL,Beauty,P5583,7,53.87,377.09,55.85,1,Delivered,No,154.91,91,Low,SUMMER10,Consumer,CarrierC,155.41,0.412,41,Oct,2025,1,0,1
O000193,C2433,2024-04-12,2024-04-12,2024-04-19,Ground,WH_West,City_167,FL,Toys,P6469,6,57.27,343.62,7.32,7,Delivered,No,143.36,84,Medium,SUMMER10,Enterprise,CarrierD,182.86,0.532,15,Apr,2024,0,7,1
O000194,C1040,2025-09-26,2025-09-27,2025-10-05,Ground,WH_South,City_233,NY,Beauty,P3506,3,56.66,169.98,5.57,8,Delivered,No,65.82,48,Low,WELCOME5,SMB,CarrierC,92.83,0.546,39,Sep,2025,1,7,0
O000195,C2216,2025-09-17,2025-09-19,2025-09-25,Two-Day,WH_Central,City_362,TX,Electronics,P5281,2,23.78,47.56,13.02,6,Delivered,No,23.78,24,Medium,FREESHIP,Consumer,CarrierD,7.88,0.166,38,Sep,2025,2,4,0
O000196,C2601,2024-10-20,2024-10-20,2024-10-25,Ground,WH_West,City_235,NY,Home,P2751,3,56.76,170.28,6.63,5,Delivered,No,69.3,54,Low,NA,SMB,CarrierB,87.87,0.516,42,Oct,2024,0,5,1
O000197,C1823,2024-12-27,2024-12-27,2025-01-10,Ground,WH_East,City_254,FL,Electronics,P4550,3,39.54,118.62,6.73,14,Delivered,No,59.31,51,Low,NA,Enterprise,CarrierB,46.46,0.392,52,Dec,2024,0,14,0
O000198,C1663,2025-09-08,2025-09-09,2025-09-14,Ground,WH_Central,City_132,IL,Electronics,P3617,2,23.77,47.54,6.21,5,Delivered,No,23.77,32,Critical,WELCOME5,SMB,CarrierD,13.72,0.289,37,Sep,2025,1,4,1
O000199,C2121,2024-03-29,2024-03-29,2024-04-02,Two-Day,WH_East,City_70,NY,Home,P2483,5,72.33,361.65,16.79,4,Delivered,No,156.24,70,High,NA,Enterprise,CarrierC,180.22,0.498,13,Mar,2024,0,4,0
O000200,C1536,2024-07-02,2024-07-03,2024-07-06,Two-Day,WH_East,City_139,NC,Electronics,P3394,3,47.25,141.75,17.45,3,Delivered,No,70.88,54,Medium,NA,Consumer,CarrierA,46.94,0.331,27,Jul,2024,1,2,1
O000201,C1347,2024-12-01,2024-12-02,2024-12-07,Ground,WH_West,City_248,MI,Apparel,P4054,6,44.47,266.82,6,5,Delivered,No,132.96,120,Low,WELCOME5,SMB,CarrierD,113.46,0.425,48,Dec,2024,1,4,1
O000202,C1106,2025-11-29,2025-11-30,2025-12-02,Two-Day,WH_South,City_357,GA,Beauty,P9216,1,91.83,91.83,13.98,2,Delivered,No,49.61,15,Low,SUMMER10,Enterprise,CarrierD,26.44,0.288,48,Nov,2025,1,1,1
O000203,C1316,2024-12-21,2024-12-23,2024-12-25,Air,WH_East,City_318,TX,Beauty,P9066,3,14.09,42.27,29.79,2,Delivered,No,21.42,45,Medium,FREESHIP,Enterprise,CarrierC,-14.34,-0.339,51,Dec,2024,2,0,1
O000204,C2981,2024-11-21,2024-11-23,2024-11-28,Ground,WH_Central,City_58,IL,Electronics,P1166,2,51.64,103.28,6.66,5,Delivered,No,51.64,24,Low,SUMMER10,SMB,CarrierB,42.1,0.408,47,Nov,2024,2,3,1
O000205,C2037,2024-09-20,2024-09-20,2024-09-29,Ground,WH_North,City_353,CA,Home,P7140,1,77.95,77.95,7.32,9,Delivered,No,41.79,13,Medium,SUMMER10,Consumer,CarrierD,27.28,0.35,38,Sep,2024,0,9,0
O000206,C1161,2024-04-02,2024-04-04,2024-04-06,Two-Day,WH_Central,City_211,OH,Toys,P2513,2,59.52,119.04,12.27,2,Delivered,No,59.39,28,Medium,FREESHIP,SMB,CarrierC,44.02,0.37,14,Apr,2024,2,0,1
O000207,C1635,2024-11-28,2024-11-28,2024-12-03,Ground,WH_Central,City_31,TX,Sports,P2620,3,63.6,190.8,7.17,5,Delivered,No,74.65,33,Low,WELCOME5,SMB,CarrierC,105.02,0.55,48,Nov,2024,0,5,1
O000208,C1705,2024-11-25,2024-11-25,2024-11-28,Two-Day,WH_South,City_324,GA,Home,P9028,3,74.64,223.92,15.92,3,Delivered,No,105.62,51,High,NA,Consumer,CarrierD,96.26,0.43,48,Nov,2024,0,3,1
O000209,C2630,2025-11-14,2025-11-14,2025-11-19,Two-Day,WH_North,City_135,GA,Beauty,P7511,3,63.25,189.75,15.25,5,Delivered,No,98.54,75,Low,WELCOME5,Enterprise,CarrierC,66.96,0.353,46,Nov,2025,0,5,0
O000210,C2567,2024-10-05,2024-10-07,2024-10-09,Air,WH_West,City_8,FL,Toys,P4594,2,42.66,85.32,31.19,2,Delivered,No,38.72,30,Medium,NA,Consumer,CarrierC,11.81,0.138,40,Oct,2024,2,0,1
O000211,C2946,2024-09-07,2024-09-09,2024-09-11,Overnight,WH_South,City_160,PA,Electronics,P2111,3,57.57,172.71,43.32,2,Delivered,No,86.36,42,Medium,NA,Enterprise,CarrierB,37.99,0.22,36,Sep,2024,2,0,1
O000212,C1905,2025-04-18,2025-04-20,2025-04-25,Ground,WH_West,City_228,IL,Apparel,P6683,2,14.97,29.94,6.05,5,Delivered,No,14.97,32,Low,NA,SMB,CarrierC,5.08,0.17,16,Apr,2025,2,3,1
O000213,C2720,2025-03-01,2025-03-03,2025-03-05,Two-Day,WH_Central,City_271,TX,Sports,P2177,5,15.95,79.75,12.29,2,Delivered,No,29.86,70,Low,SUMMER10,SMB,CarrierD,29.2,0.366,9,Mar,2025,2,0,1
O000214,C1795,2025-09-10,2025-09-10,2025-09-14,Two-Day,WH_Central,City_74,PA,Home,P7632,4,63.97,255.88,15.21,4,Delivered,No,137.29,56,Low,SUMMER10,SMB,CarrierA,96.66,0.378,37,Sep,2025,0,4,0
O000215,C1629,2025-05-07,2025-05-07,2025-05-10,Overnight,WH_Central,City_244,NC,Apparel,P4348,4,20.45,81.8,40.67,3,Delivered,No,36.79,56,Low,WELCOME5,Consumer,CarrierA,-2.38,-0.029,19,May,2025,0,3,0
O000216,C2060,2024-01-07,2024-01-08,2024-01-16,Ground,WH_East,City_127,NY,Apparel,P9288,1,70.18,70.18,7.34,8,Delivered,No,27.49,14,Low,FREESHIP,Enterprise,CarrierA,33.67,0.48,1,Jan,2024,1,7,0
O000217,C2161,2024-04-04,2024-04-06,2024-04-13,Ground,WH_East,City_377,OH,Sports,P2785,6,67.43,404.58,6.16,7,Delivered,No,167.92,78,Medium,WELCOME5,Consumer,CarrierB,221.14,0.547,14,Apr,2024,2,5,1
